"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"158","45","10F",0,3,2,0,"0","2","0","1","0","1","1","1","0","1","0","2"
"159","42","10F",0,1,2,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"160","20B","10F",0,5,2,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"161","7F","10F",0,4,2,0,"0","2","1","1","0","1","0","1","0","0","0","2"
"162","16F","10F",0,23,2,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"163","31","10F",0,4,2,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"164","19F","10F",1,51,2,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"165","22F","10F",0,14,2,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"166","29","10F",0,10,2,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"167","35A","10F",0,8,2,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"168","35F","10F",1,13,2,0,"0","2","0","0","0","0","0","2","0","0","0","1"
"169","9A","10F",0,1,2,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"170","17A","10F",0,2,2,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"171","17F","10F",0,15,2,0,"0","2","1","0","0","1","0","1","0","0","0","1"
"172","13","10F",0,24,2,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"173","6A","10F",1,61,2,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"174","10F","10F",0,2,2,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"175","28A","11A",0,3,20,0,"0","1","1","0","2","0","1","0","1","0","0","0"
"176","9V","11A",4,9,20,0,"1","2","2","0","2","0","1","0","0","0","1","1"
"177","15F","11A",0,2,20,0,"0","2","2","1","2","0","1","0","1","0","0","1"
"178","16F","11A",0,23,20,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"179","13","11A",0,24,20,0,"0","2","2","1","2","0","1","1","0","0","0","1"
"180","25F","11A",0,2,20,0,"0","1","2","0","2","1","1","1","0","0","0","0"
"181","20B","11A",1,5,20,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"182","7B","11A",0,4,20,0,"0","1","2","1","2","1","1","0","0","0","0","1"
"183","29","11A",0,10,20,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"184","19B","11A",0,8,20,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"185","15A","11A",5,21,20,0,"0","2","2","1","2","0","2","0","0","0","0","1"
"186","28F","11A",0,9,20,0,"0","1","2","0","2","1","2","0","1","0","0","0"
"187","35C","11A",1,4,20,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"188","39","11A",0,2,20,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"189","17A","11A",0,2,20,0,"1","2","2","0","2","1","1","0","0","0","0","0"
"190","42","11A",0,1,20,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"191","9L","11A",0,10,20,0,"1","2","2","1","2","0","1","0","0","0","1","1"
"192","23F","11A",4,39,20,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"193","45","11A",1,3,20,0,"0","2","1","1","2","1","2","0","0","1","0","1"
"194","18A","11A",1,7,20,0,"0","2","2","1","2","1","2","0","0","0","0","1"
"195","9A","11A",0,1,20,0,"1","2","2","0","2","0","1","0","0","0","1","1"
"196","33B","11A",0,3,20,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"197","8","11A",1,7,20,0,"1","2","2","0","2","0","1","0","0","0","0","0"
"198","18C","11A",4,13,20,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"199","3","11A",3,18,20,0,"1","1","2","0","2","0","1","0","0","0","0","0"
"200","11A","11A",0,20,20,1,"0","2","2","0","2","0","2","0","0","0","0","0"
"201","31","11A",1,4,20,0,"1","2","1","0","2","1","1","0","0","0","0","0"
"202","9N","11A",1,7,20,0,"1","1","2","1","2","0","1","0","0","0","1","1"
"203","21","11A",1,10,20,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"204","6C","11A",0,28,20,0,"0","1","2","0","2","1","1","1","0","0","0","0"
"205","15B/C","11A",3,32,20,0,"0","2","2","1","2","0","2","0","0","0","0","1"
"206","12F","11A",0,7,20,0,"0","2","2","0","2","0","1","0","0","1","0","1"
"207","10A","11A",1,18,20,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"208","18F","11A",1,6,20,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"209","7F","11A",0,4,20,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"210","33C","11A",1,2,20,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"211","14","11A",3,21,20,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"212","10B","11A",0,5,20,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"213","22F","11A",1,14,20,0,"1","2","2","0","2","1","1","0","0","0","0","0"
"214","6D","11A",0,2,20,0,"0","1","2","0","2","1","1","1","0","0","0","0"
"215","35F","11A",0,13,20,0,"0","2","1","0","2","0","1","1","0","0","0","0"
"216","6A","11A",2,61,20,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"217","33F","11A",1,3,20,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"218","6B","11A",2,60,20,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"219","33D","11A",0,2,20,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"220","12A","11A",0,2,20,0,"0","1","2","1","2","0","1","0","0","1","0","1"
"221","10F","11A",0,2,20,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"222","35A","11A",2,8,20,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"223","19A","11A",5,59,20,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"224","46","11A",0,2,20,0,"0","2","1","1","2","0","1","0","0","1","0","1"
"225","4","11A",0,14,20,0,"0","2","1","0","2","0","1","0","0","1","1","1"
"226","20A","11A",3,9,20,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"227","18B","11A",1,4,20,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"228","35B","11A",1,18,20,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"229","19F","11A",4,51,20,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"230","33A","11A",1,1,20,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"231","17F","11A",2,15,20,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"232","34","11A",0,23,20,0,"0","2","2","0","2","0","1","1","0","0","0","0"
"233","6C","12A",0,28,2,0,"0","0","2","1","0","1","0","1","0","1","0","1"
"234","18A","12A",0,7,2,0,"0","1","2","2","0","1","1","0","0","1","0","2"
"235","33B","12A",0,3,2,0,"0","1","2","1","0","0","0","1","0","1","0","2"
"236","46","12A",1,2,2,0,"0","1","1","2","0","0","0","0","0","2","0","2"
"237","11A","12A",0,20,2,0,"0","1","2","1","0","0","1","0","0","1","0","1"
"238","35F","12A",0,13,2,0,"0","1","1","1","0","0","0","1","0","1","0","1"
"239","7B","12A",0,4,2,0,"0","0","2","2","0","1","0","0","0","1","0","2"
"240","6A","12A",0,61,2,0,"0","1","2","1","0","1","0","1","0","1","0","1"
"241","45","12A",0,3,2,0,"0","1","1","2","0","1","1","0","0","2","0","2"
"242","14","12A",0,21,2,0,"0","1","2","2","0","0","0","0","0","1","0","2"
"243","31","12A",0,4,2,0,"1","1","1","1","0","1","0","0","0","1","0","1"
"244","18B","12A",0,4,2,0,"0","1","2","1","0","1","1","0","0","1","0","1"
"245","9A","12A",0,1,2,0,"1","1","2","1","0","0","0","0","0","1","1","2"
"246","9L","12A",0,10,2,0,"1","1","2","2","0","0","0","0","0","1","1","2"
"247","18C","12A",0,13,2,0,"0","1","2","1","0","1","1","0","0","1","0","1"
"248","9V","12A",1,9,2,0,"1","1","2","1","0","0","0","0","0","1","1","2"
"249","15B/C","12A",0,32,2,0,"0","1","2","2","0","0","1","0","0","1","0","2"
"250","35C","12A",0,4,2,0,"0","1","2","1","0","0","0","0","0","1","0","1"
"251","19A","12A",0,59,2,0,"0","0","2","1","0","1","0","0","0","1","1","2"
"252","35B","12A",0,18,2,0,"0","1","2","1","0","0","0","1","0","1","0","2"
"253","16F","12A",0,23,2,0,"0","1","2","1","0","1","1","0","0","1","0","1"
"254","42","12A",0,1,2,0,"0","1","2","1","0","0","0","0","0","1","0","1"
"255","17A","12A",0,2,2,0,"1","1","2","1","0","1","0","0","0","1","0","1"
"256","15A","12A",0,21,2,0,"0","1","2","2","0","0","1","0","0","1","0","2"
"257","28F","12A",0,9,2,0,"0","0","2","1","0","1","1","0","1","1","0","1"
"258","29","12A",0,10,2,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"259","17F","12A",0,15,2,0,"0","1","2","1","0","1","0","0","0","1","0","1"
"260","12A","12A",0,2,2,1,"0","0","2","2","0","0","0","0","0","2","0","2"
"261","33C","12A",0,2,2,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"262","8","12A",0,7,2,0,"1","1","2","1","0","0","0","0","0","1","0","1"
"263","13","12A",0,24,2,0,"0","1","2","2","0","0","0","1","0","1","0","2"
"264","3","12A",0,18,2,0,"1","0","2","1","0","0","0","0","0","1","0","1"
"265","10F","12A",0,2,2,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"266","39","12A",0,2,2,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"267","33D","12A",0,2,2,0,"0","1","2","1","0","0","0","1","0","1","0","2"
"268","9N","12A",0,7,2,0,"1","0","2","2","0","0","0","0","0","1","1","2"
"269","25F","12A",0,2,2,0,"0","0","2","1","0","1","0","1","0","1","0","1"
"270","23F","12A",0,39,2,0,"0","1","2","1","0","1","1","0","0","1","0","1"
"271","20A","12A",0,9,2,0,"0","1","2","2","0","0","0","0","0","1","0","2"
"272","12F","12A",1,7,2,1,"0","1","2","1","0","0","0","0","0","2","0","2"
"273","4","12A",0,14,2,0,"0","1","1","1","0","0","0","0","0","2","1","2"
"274","20B","12A",0,5,2,0,"0","1","2","2","0","0","0","0","0","1","0","2"
"275","28A","12A",0,3,2,0,"0","0","1","1","0","0","0","0","1","1","0","1"
"276","21","12A",0,10,2,0,"0","1","2","1","0","0","0","0","0","1","0","1"
"277","19B","12A",0,8,2,0,"0","0","2","1","0","1","0","0","0","1","1","2"
"278","22F","12A",0,14,2,0,"1","1","2","1","0","1","0","0","0","1","0","1"
"279","10B","12A",0,5,2,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"280","33A","12A",0,1,2,0,"0","1","2","1","0","0","0","0","0","1","0","1"
"281","34","12A",0,23,2,0,"0","1","2","1","0","0","0","1","0","1","0","1"
"282","6D","12A",0,2,2,0,"0","0","2","1","0","1","0","1","0","1","0","1"
"283","35A","12A",0,8,2,0,"0","1","2","1","0","0","0","0","0","1","0","1"
"284","10A","12A",0,18,2,0,"0","1","1","1","0","0","0","1","0","1","0","2"
"285","18F","12A",0,6,2,0,"0","1","2","1","0","1","1","0","0","1","0","1"
"286","7F","12A",0,4,2,0,"0","1","2","2","0","1","0","0","0","1","0","2"
"287","33F","12A",0,3,2,0,"0","1","2","1","0","0","0","0","0","1","0","1"
"288","19F","12A",0,51,2,0,"0","0","2","1","0","1","0","0","0","1","1","2"
"289","15F","12A",0,2,2,0,"0","1","2","2","0","0","0","0","1","1","0","2"
"290","6B","12A",0,60,2,0,"0","1","2","1","0","1","0","1","0","1","0","1"
"291","35F","12F",0,13,7,0,"0","2","1","0","0","0","0","1","0","1","0","1"
"292","34","12F",0,23,7,0,"0","2","2","0","0","0","0","1","0","1","0","1"
"293","33D","12F",0,2,7,0,"0","2","2","0","0","0","0","1","0","1","0","2"
"294","12F","12F",0,7,7,1,"0","2","2","0","0","0","0","0","0","2","0","2"
"295","35C","12F",0,4,7,0,"0","2","2","0","0","0","0","0","0","1","0","1"
"296","18F","12F",0,6,7,0,"0","2","2","0","0","1","1","0","0","1","0","1"
"297","6C","12F",0,28,7,0,"0","1","2","0","0","1","0","1","0","1","0","1"
"298","12A","12F",1,2,7,1,"0","1","2","1","0","0","0","0","0","2","0","2"
"299","10F","12F",0,2,7,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"300","11A","12F",0,20,7,0,"0","2","2","0","0","0","1","0","0","1","0","1"
"301","18B","12F",0,4,7,0,"0","2","2","0","0","1","1","0","0","1","0","1"
"302","6A","12F",0,61,7,0,"0","2","2","0","0","1","0","1","0","1","0","1"
"303","9L","12F",0,10,7,0,"1","2","2","1","0","0","0","0","0","1","1","2"
"304","45","12F",0,3,7,0,"0","2","1","1","0","1","1","0","0","2","0","2"
"305","18C","12F",1,13,7,0,"0","2","2","0","0","1","1","0","0","1","0","1"
"306","9A","12F",0,1,7,0,"1","2","2","0","0","0","0","0","0","1","1","2"
"307","9N","12F",1,7,7,0,"1","1","2","1","0","0","0","0","0","1","1","2"
"308","10A","12F",0,18,7,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"309","23F","12F",0,39,7,0,"0","2","2","0","0","1","1","0","0","1","0","1"
"310","17A","12F",0,2,7,0,"1","2","2","0","0","1","0","0","0","1","0","1"
"311","6B","12F",0,60,7,0,"0","2","2","0","0","1","0","1","0","1","0","1"
"312","18A","12F",0,7,7,0,"0","2","2","1","0","1","1","0","0","1","0","2"
"313","4","12F",0,14,7,0,"0","2","1","0","0","0","0","0","0","2","1","2"
"314","15F","12F",0,2,7,0,"0","2","2","1","0","0","0","0","1","1","0","2"
"315","19B","12F",0,8,7,0,"0","1","2","0","0","1","0","0","0","1","1","2"
"316","19F","12F",0,51,7,0,"0","1","2","0","0","1","0","0","0","1","1","2"
"317","33C","12F",0,2,7,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"318","33A","12F",0,1,7,0,"0","2","2","0","0","0","0","0","0","1","0","1"
"319","22F","12F",0,14,7,0,"1","2","2","0","0","1","0","0","0","1","0","1"
"320","19A","12F",0,59,7,0,"0","1","2","0","0","1","0","0","0","1","1","2"
"321","3","12F",1,18,7,0,"1","1","2","0","0","0","0","0","0","1","0","1"
"322","7F","12F",2,4,7,0,"0","2","2","1","0","1","0","0","0","1","0","2"
"323","28F","12F",0,9,7,0,"0","1","2","0","0","1","1","0","1","1","0","1"
"324","15B/C","12F",0,32,7,0,"0","2","2","1","0","0","1","0","0","1","0","2"
"325","31","12F",0,4,7,0,"1","2","1","0","0","1","0","0","0","1","0","1"
"326","33B","12F",0,3,7,0,"0","2","2","0","0","0","0","1","0","1","0","2"
"327","29","12F",0,10,7,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"328","21","12F",0,10,7,0,"0","2","2","0","0","0","0","0","0","1","0","1"
"329","9V","12F",1,9,7,0,"1","2","2","0","0","0","0","0","0","1","1","2"
"330","14","12F",0,21,7,0,"0","2","2","1","0","0","0","0","0","1","0","2"
"331","20A","12F",0,9,7,0,"0","2","2","1","0","0","0","0","0","1","0","2"
"332","17F","12F",0,15,7,0,"0","2","2","0","0","1","0","0","0","1","0","1"
"333","8","12F",1,7,7,0,"1","2","2","0","0","0","0","0","0","1","0","1"
"334","20B","12F",0,5,7,0,"0","2","2","1","0","0","0","0","0","1","0","2"
"335","16F","12F",0,23,7,0,"0","2","2","0","0","1","1","0","0","1","0","1"
"336","42","12F",0,1,7,0,"0","2","2","0","0","0","0","0","0","1","0","1"
"337","28A","12F",0,3,7,0,"0","1","1","0","0","0","0","0","1","1","0","1"
"338","35A","12F",0,8,7,0,"0","2","2","0","0","0","0","0","0","1","0","1"
"339","39","12F",0,2,7,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"340","7B","12F",0,4,7,0,"0","1","2","1","0","1","0","0","0","1","0","2"
"341","15A","12F",0,21,7,0,"0","2","2","1","0","0","1","0","0","1","0","2"
"342","13","12F",1,24,7,0,"0","2","2","1","0","0","0","1","0","1","0","2"
"343","25F","12F",0,2,7,0,"0","1","2","0","0","1","0","1","0","1","0","1"
"344","6D","12F",0,2,7,0,"0","1","2","0","0","1","0","1","0","1","0","1"
"345","33F","12F",0,3,7,0,"0","2","2","0","0","0","0","0","0","1","0","1"
"346","46","12F",1,2,7,0,"0","2","1","1","0","0","0","0","0","2","0","2"
"347","10B","12F",0,5,7,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"348","35B","12F",0,18,7,0,"0","2","2","0","0","0","0","1","0","1","0","2"
"349","35C","13",0,4,24,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"350","35B","13",0,18,24,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"351","15A","13",3,21,24,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"352","39","13",0,2,24,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"353","10F","13",0,2,24,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"354","7B","13",0,4,24,0,"0","1","2","2","2","1","0","1","0","0","0","2"
"355","35F","13",0,13,24,0,"0","2","1","1","2","0","0","2","0","0","0","1"
"356","9A","13",0,1,24,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"357","6D","13",0,2,24,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"358","12A","13",0,2,24,0,"0","1","2","2","2","0","0","1","0","1","0","2"
"359","20B","13",0,5,24,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"360","25F","13",0,2,24,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"361","18C","13",2,13,24,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"362","6C","13",2,28,24,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"363","23F","13",3,39,24,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"364","19B","13",0,8,24,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"365","18A","13",0,7,24,0,"0","2","2","2","2","1","1","1","0","0","0","2"
"366","33F","13",0,3,24,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"367","7F","13",0,4,24,0,"0","2","2","2","2","1","0","1","0","0","0","2"
"368","10B","13",0,5,24,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"369","13","13",0,24,24,1,"0","2","2","2","2","0","0","2","0","0","0","2"
"370","28F","13",0,9,24,0,"0","1","2","1","2","1","1","1","1","0","0","1"
"371","9L","13",0,10,24,0,"1","2","2","2","2","0","0","1","0","0","1","2"
"372","15F","13",0,2,24,0,"0","2","2","2","2","0","0","1","1","0","0","2"
"373","31","13",0,4,24,0,"1","2","1","1","2","1","0","1","0","0","0","1"
"374","46","13",0,2,24,0,"0","2","1","2","2","0","0","1","0","1","0","2"
"375","19F","13",4,51,24,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"376","35A","13",0,8,24,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"377","10A","13",1,18,24,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"378","34","13",0,23,24,0,"0","2","2","1","2","0","0","2","0","0","0","1"
"379","17F","13",1,15,24,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"380","6B","13",2,60,24,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"381","11A","13",0,20,24,0,"0","2","2","1","2","0","1","1","0","0","0","1"
"382","42","13",0,1,24,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"383","6A","13",1,61,24,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"384","28A","13",0,3,24,0,"0","1","1","1","2","0","0","1","1","0","0","1"
"385","15B/C","13",2,32,24,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"386","19A","13",5,59,24,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"387","20A","13",0,9,24,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"388","14","13",1,21,24,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"389","33C","13",0,2,24,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"390","9N","13",1,7,24,0,"1","1","2","2","2","0","0","1","0","0","1","2"
"391","3","13",0,18,24,0,"1","1","2","1","2","0","0","1","0","0","0","1"
"392","18B","13",1,4,24,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"393","33D","13",0,2,24,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"394","33A","13",0,1,24,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"395","29","13",0,10,24,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"396","22F","13",0,14,24,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"397","16F","13",1,23,24,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"398","17A","13",0,2,24,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"399","45","13",0,3,24,0,"0","2","1","2","2","1","1","1","0","1","0","2"
"400","12F","13",1,7,24,0,"0","2","2","1","2","0","0","1","0","1","0","2"
"401","33B","13",1,3,24,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"402","21","13",0,10,24,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"403","4","13",0,14,24,0,"0","2","1","1","2","0","0","1","0","1","1","2"
"404","18F","13",0,6,24,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"405","9V","13",0,9,24,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"406","8","13",0,7,24,0,"1","2","2","1","2","0","0","1","0","0","0","1"
"407","12F","14",0,7,21,0,"0","2","2","1","0","0","0","0","0","1","0","2"
"408","19F","14",13,51,21,0,"0","1","2","1","0","1","0","0","0","0","1","2"
"409","18C","14",2,13,21,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"410","19A","14",14,59,21,0,"0","1","2","1","0","1","0","0","0","0","1","2"
"411","9N","14",2,7,21,0,"1","1","2","2","0","0","0","0","0","0","1","2"
"412","28F","14",0,9,21,0,"0","1","2","1","0","1","1","0","1","0","0","1"
"413","17A","14",0,2,21,0,"1","2","2","1","0","1","0","0","0","0","0","1"
"414","19B","14",1,8,21,0,"0","1","2","1","0","1","0","0","0","0","1","2"
"415","18B","14",1,4,21,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"416","33D","14",0,2,21,0,"0","2","2","1","0","0","0","1","0","0","0","2"
"417","39","14",0,2,21,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"418","7F","14",0,4,21,0,"0","2","2","2","0","1","0","0","0","0","0","2"
"419","8","14",0,7,21,0,"1","2","2","1","0","0","0","0","0","0","0","1"
"420","10A","14",1,18,21,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"421","18F","14",0,6,21,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"422","7B","14",1,4,21,0,"0","1","2","2","0","1","0","0","0","0","0","2"
"423","35B","14",1,18,21,0,"0","2","2","1","0","0","0","1","0","0","0","2"
"424","6D","14",0,2,21,0,"0","1","2","1","0","1","0","1","0","0","0","1"
"425","14","14",0,21,21,1,"0","2","2","2","0","0","0","0","0","0","0","2"
"426","20B","14",0,5,21,0,"0","2","2","2","0","0","0","0","0","0","0","2"
"427","9A","14",0,1,21,0,"1","2","2","1","0","0","0","0","0","0","1","2"
"428","13","14",1,24,21,0,"0","2","2","2","0","0","0","1","0","0","0","2"
"429","33A","14",0,1,21,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"430","4","14",2,14,21,0,"0","2","1","1","0","0","0","0","0","1","1","2"
"431","6B","14",1,60,21,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"432","45","14",0,3,21,0,"0","2","1","2","0","1","1","0","0","1","0","2"
"433","25F","14",0,2,21,0,"0","1","2","1","0","1","0","1","0","0","0","1"
"434","28A","14",0,3,21,0,"0","1","1","1","0","0","0","0","1","0","0","1"
"435","21","14",1,10,21,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"436","11A","14",3,20,21,0,"0","2","2","1","0","0","1","0","0","0","0","1"
"437","6A","14",2,61,21,0,"0","2","2","1","0","1","0","1","0","0","0","1"
"438","15B/C","14",5,32,21,0,"0","2","2","2","0","0","1","0","0","0","0","2"
"439","16F","14",2,23,21,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"440","23F","14",6,39,21,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"441","17F","14",2,15,21,0,"0","2","2","1","0","1","0","0","0","0","0","1"
"442","15A","14",4,21,21,0,"0","2","2","2","0","0","1","0","0","0","0","2"
"443","20A","14",0,9,21,0,"0","2","2","2","0","0","0","0","0","0","0","2"
"444","46","14",0,2,21,0,"0","2","1","2","0","0","0","0","0","1","0","2"
"445","15F","14",0,2,21,0,"0","2","2","2","0","0","0","0","1","0","0","2"
"446","34","14",0,23,21,0,"0","2","2","1","0","0","0","1","0","0","0","1"
"447","35A","14",0,8,21,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"448","18A","14",1,7,21,0,"0","2","2","2","0","1","1","0","0","0","0","2"
"449","35C","14",0,4,21,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"450","9V","14",1,9,21,0,"1","2","2","1","0","0","0","0","0","0","1","2"
"451","12A","14",0,2,21,0,"0","1","2","2","0","0","0","0","0","1","0","2"
"452","29","14",0,10,21,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"453","3","14",4,18,21,0,"1","1","2","1","0","0","0","0","0","0","0","1"
"454","31","14",0,4,21,0,"1","2","1","1","0","1","0","0","0","0","0","1"
"455","10B","14",0,5,21,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"456","10F","14",0,2,21,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"457","9L","14",0,10,21,0,"1","2","2","2","0","0","0","0","0","0","1","2"
"458","22F","14",0,14,21,0,"1","2","2","1","0","1","0","0","0","0","0","1"
"459","35F","14",0,13,21,0,"0","2","1","1","0","0","0","1","0","0","0","1"
"460","42","14",0,1,21,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"461","33F","14",1,3,21,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"462","33B","14",0,3,21,0,"0","2","2","1","0","0","0","1","0","0","0","2"
"463","6C","14",1,28,21,0,"0","1","2","1","0","1","0","1","0","0","0","1"
"464","33C","14",1,2,21,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"465","16F","15A",1,23,21,0,"0","2","2","1","0","1","2","0","0","0","0","1"
"466","39","15A",0,2,21,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"467","7B","15A",0,4,21,0,"0","1","2","2","0","1","1","0","0","0","0","2"
"468","35C","15A",0,4,21,0,"0","2","2","1","0","0","1","0","0","0","0","1"
"469","7F","15A",0,4,21,0,"0","2","2","2","0","1","1","0","0","0","0","2"
"470","14","15A",4,21,21,0,"0","2","2","2","0","0","1","0","0","0","0","2"
"471","29","15A",0,10,21,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"472","9L","15A",0,10,21,0,"1","2","2","2","0","0","1","0","0","0","1","2"
"473","17F","15A",2,15,21,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"474","25F","15A",0,2,21,0,"0","1","2","1","0","1","1","1","0","0","0","1"
"475","6A","15A",4,61,21,0,"0","2","2","1","0","1","1","1","0","0","0","1"
"476","10A","15A",1,18,21,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"477","11A","15A",5,20,21,0,"0","2","2","1","0","0","2","0","0","0","0","1"
"478","22F","15A",2,14,21,0,"1","2","2","1","0","1","1","0","0","0","0","1"
"479","34","15A",1,23,21,0,"0","2","2","1","0","0","1","1","0","0","0","1"
"480","17A","15A",0,2,21,0,"1","2","2","1","0","1","1","0","0","0","0","1"
"481","8","15A",1,7,21,0,"1","2","2","1","0","0","1","0","0","0","0","1"
"482","20B","15A",0,5,21,0,"0","2","2","2","0","0","1","0","0","0","0","2"
"483","33F","15A",2,3,21,0,"0","2","2","1","0","0","1","0","0","0","0","1"
"484","23F","15A",7,39,21,0,"0","2","2","1","0","1","2","0","0","0","0","1"
